_id,title,url
5f1a1e12da34f928a86b7548,Hellen Constante inmortaliza memoria de Carlos Rubira Infante con monumento ,www.eluniverso.com/entretenimiento/2020/07/03/nota/7894509/hellen-constante-escultura-carlos-rubira-infante-ambato
5f1a1e12da34f928a86b7549,"Horóscopo de este miércoles 1 de julio del 2020, consulta tu signo zodiacal",www.eluniverso.com/larevista/2020/07/01/nota/7890561/horoscopo-este-miercoles-1-julio-2020-consulta-tu-signo-zodiacal
5f1a1e12da34f928a86b754a,Facebook Live de la embajada de Estados Unidos para responder sobre visas,www.eluniverso.com/noticias/2020/07/09/nota/7900560/facebook-live-embajada-estados-unidos-visas
5f1a1e12da34f928a86b754b,Así estará el clima este 22 de julio en las principales ciudades de Ecuador,www.eluniverso.com/noticias/2020/07/21/nota/7914513/pronostico-clima-ecuador-22-julio-tiempo-temperatura
5f1a1e12da34f928a86b754c,Sonda espacial de Emiratos Árabes Unidos con dirección a Marte despegó desde Japón,www.eluniverso.com/noticias/2020/07/19/nota/7912467/sonda-espacial-emiratos-arabes-unidos-direccion-marte-despego-japon
5f1a1e12da34f928a86b754d,Biess respalda feria virtual de la vivienda desde el 23 de julio hasta el 2 de agosto,www.eluniverso.com/noticias/2020/07/13/nota/7905894/feria-virtual-biess-ecuador-vivienda-proyectos
5f1a1e12da34f928a86b754e,Nuevos productos entran al mercado pese a emergencia por el COVID-19 ,www.eluniverso.com/noticias/2020/07/12/nota/7904070/nuevos-productos-empresas-inversion-impacto-covid-19
5f1a1e12da34f928a86b754f,Con esta opción puedes usar tu teléfono como micrófono de tu computadora,www.eluniverso.com/larevista/2020/07/03/nota/7893354/sabias-que-puedes-usar-tu-telefono-android-como-microfono-tu
5f1a1e12da34f928a86b7550,"Famoso compositor de música para cine, Ennio Morricone, muere a los 91 años",www.eluniverso.com/entretenimiento/2020/07/06/nota/7896756/musica-cine-ennio-morricone-muere-91-anos
5f1a1e12da34f928a86b7551,¡A celebrar en YouTube los 80 años de Ringo Starr con Paul McCartney de invitado!,www.eluniverso.com/entretenimiento/2020/07/05/nota/7894806/celebrar-youtube-80-anos-ringo-starr-paul-mccartney-invitado
5f1a1e12da34f928a86b7552,"Sonríe, el 'dueto' entre Luis Miguel y Michael Jackson que cautivó a fans",www.eluniverso.com/entretenimiento/2020/07/04/nota/7895409/luis-miguel-michael-jackson-sonrie-dueto-cancion
5f1a1e12da34f928a86b7553,"Horóscopo de este martes 30 de junio del 2020, consulta tu signo zodiacal",www.eluniverso.com/larevista/2020/06/30/nota/7889544/horoscopo-este-martes-30-junio-2020-consulta-tu-signo-zodiacal
5f1a1e12da34f928a86b7554,Las razas de perros más grandes del mundo,www.eluniverso.com/larevista/2020/06/27/nota/7887036/razas-perros-mas-grandes
5f1a1e12da34f928a86b7555,Facebook lanzó en España su campaña para pymes de turismo,www.eluniverso.com/entretenimiento/2020/07/09/nota/7899618/facebook-lanzo-espana-su-campana-pymes-turismo
5f1a1e12da34f928a86b7556,En Cuenca prohíben reuniones con más de 25 asistentes,www.eluniverso.com/noticias/2020/07/21/nota/7914636/cuenca-prohiben-reuniones-mas-25-asistentes
